Airline ID;Source airport ID;Destination airport ID;Distance
5416;189;193;2123.37
330;189;188;833.75
330;189;146;1617.69
330;189;125;198.86
330;189;100;1766.83
5416;189;100;1766.83
330;189;73;880.41
3090;189;73;880.41
4021;189;73;880.41
5416;189;73;880.41
330;189;45;385.36
1434;190;143;123.06
1434;190;121;514.25
11838;192;202;227.97
11838;192;161;488.79
330;192;146;545.19
330;192;27;58.25
11838;192;27;58.25
330;193;5810;2866.52
5416;193;5810;2866.52
1663;193;4304;4630.07
3826;193;4304;4630.07
330;193;4069;1810.55
5416;193;4069;1810.55
1317;193;3941;8128.1
3163;193;3930;10616.13
24;193;3878;1701.99
330;193;3878;1701.99
2009;193;3878;1701.99
1317;193;3878;1701.99
5416;193;3878;1701.99
24;193;3877;3120.16
330;193;3877;3120.16
2009;193;3877;3120.16
5416;193;3877;3120.16
24;193;3876;947.71
330;193;3876;947.71
5265;193;3876;947.71
330;193;3861;1788.02
5209;193;3861;1788.02
330;193;3858;1088.89
2009;193;3858;1088.89
5209;193;3858;1088.89
5416;193;3858;1088.89
330;193;3849;558.07
24;193;3830;700.32
330;193;3830;700.32
2222;193;3830;700.32
5209;193;3830;700.32
5265;193;3830;700.32
5416;193;3830;700.32
330;193;3825;598.54
5209;193;3825;598.54
24;193;3797;588.57
330;193;3797;588.57
2350;193;3797;588.57
2009;193;3797;588.57
5265;193;3797;588.57
5416;193;3797;588.57
330;193;3793;1915.49
5416;193;3793;1915.49
330;193;3759;490.15
5209;193;3759;490.15
24;193;3752;557.96
330;193;3752;557.96
5209;193;3752;557.96
5265;193;3752;557.96
330;193;3751;2111.09
5209;193;3751;2111.09
330;193;3745;291.59
330;193;3731;3464.87
330;193;3717;673.38
330;193;3714;556.64
5209;193;3714;556.64
24;193;3697;573.13
330;193;3697;573.13
2009;193;3697;573.13
5209;193;3697;573.13
5265;193;3697;573.13
5416;193;3697;573.13
330;193;3690;1031.9
330;193;3682;1191.02
137;193;3682;1191.02
2009;193;3682;1191.02
4951;193;3682;1191.02
5209;193;3682;1191.02
5416;193;3682;1191.02
330;193;3678;1050.98
5209;193;3678;1050.98
24;193;3670;1928.32
330;193;3670;1928.32
5209;193;3670;1928.32
5265;193;3670;1928.32
5416;193;3670;1928.32
330;193;3646;1765.05
5416;193;3646;1765.05
330;193;3645;343.96
596;193;3645;343.96
2009;193;3645;343.96
5209;193;3645;343.96
5416;193;3645;343.96
330;193;3626;870.21
330;193;3622;169.94
330;193;3585;706.67
330;193;3577;3306.48
24;193;3576;1989.41
330;193;3576;1989.41
5265;193;3576;1989.41
5416;193;3576;1989.41
330;193;3570;357.68
5209;193;3570;357.68
330;193;3550;2059.98
5209;193;3550;2059.98
330;193;3542;454.11
330;193;3533;1958.02
2009;193;3533;1958.02
1317;193;3533;1958.02
5416;193;3533;1958.02
24;193;3520;578.53
330;193;3520;578.53
5265;193;3520;578.53
5416;193;3515;1113.28
330;193;3494;558.94
5209;193;3494;558.94
330;193;3488;664.21
2009;193;3488;664.21
5416;193;3488;664.21
330;193;3486;310.62
5209;193;3486;310.62
24;193;3484;3493.78
330;193;3484;3493.78
5209;193;3484;3493.78
5265;193;3484;3493.78
5416;193;3484;3493.78
330;193;3469;3627.12
5209;193;3469;3627.12
330;193;3462;3013.27
330;193;3458;1344.95
330;193;3448;715.85
5209;193;3448;715.85
330;193;3406;11413.81
751;193;3406;11413.81
330;193;3364;10560.26
751;193;3364;10560.26
2660;193;3364;10560.26
330;193;3077;12547.93
1680;193;3077;12547.93
5067;193;2988;7489.98
130;193;2985;7466.37
1663;193;2902;4078.65
5416;193;2902;4078.65
5416;193;2899;3243.54
330;193;2895;3586.64
5416;193;2895;3586.64
330;193;2894;3775.04
5416;193;2894;3775.04
5416;193;2890;3082.23
330;193;2882;3915.19
1663;193;2882;3915.19
330;193;2875;3908.29
5416;193;2875;3908.29
330;193;2874;3394.23
5416;193;2874;3394.23
330;193;2789;6198.42
330;193;2709;4366.99
515;193;2709;4366.99
330;193;2650;8616.3
330;193;2564;8193.34
4867;193;2564;8193.34
330;193;2279;10299.1
324;193;2279;10299.1
2091;193;2276;12078.19
3871;193;2223;10985.68
3871;193;2207;11245.87
3871;193;2206;11669.56
2183;193;2188;11081.66
330;193;2179;11121.8
2222;193;2179;11121.8
4533;193;2072;10443.98
330;193;1953;2081.67
5416;193;1953;2081.67
330;193;1941;2262.72
330;193;1926;2716.07
5416;193;1926;2716.07
330;193;1923;2301.22
1317;193;1923;2301.22
5416;193;1923;2301.22
330;193;1918;2355.73
1936;193;1918;2355.73
1317;193;1918;2355.73
5416;193;1918;2355.73
330;193;1910;2563.78
1317;193;1910;2563.78
330;193;1909;2314.36
1936;193;1904;2480.21
330;193;1901;2362.06
5416;193;1901;2362.06
515;193;1892;3480.22
330;193;1885;3771.26
330;193;1881;3722.51
5416;193;1881;3722.51
1889;193;1871;3847.88
330;193;1852;2605.19
1317;193;1852;2605.19
5416;193;1852;2605.19
330;193;1824;3246.51
515;193;1824;3246.51
330;193;1780;2803.64
1317;193;1780;2803.64
5416;193;1780;2803.64
330;193;1779;2874.59
1663;193;1779;2874.59
3826;193;1779;2874.59
5416;193;1779;2874.59
330;193;1761;2790.02
5416;193;1761;2790.02
330;193;1760;2984.16
1317;193;1760;2984.16
5416;193;1760;2984.16
330;193;1754;2528.39
5416;193;1754;2528.39
330;193;1701;8198.44
4951;193;1701;8198.44
330;193;1678;6490.35
4559;193;1678;6490.35
4304;193;1638;5740.19
4869;193;1638;5740.19
1317;193;1638;5740.19
4304;193;1636;5641.96
4869;193;1636;5641.96
1317;193;1636;5641.96
4304;193;1633;4512.8
4869;193;1633;4512.8
330;193;1613;6947.94
3320;193;1613;6947.94
491;193;1613;6947.94
330;193;1590;9294.68
2150;193;1590;9294.68
330;193;1555;7085.29
596;193;1555;7085.29
2009;193;1555;7085.29
3320;193;1555;7085.29
1317;193;1555;7085.29
1317;193;1551;6853.24
330;193;1382;6019.56
137;193;1382;6019.56
596;193;1382;6019.56
2009;193;1382;6019.56
3320;193;1382;6019.56
1317;193;1382;6019.56
330;193;1218;6417.38
1317;193;1218;6417.38
2143;193;1128;9227.81
2220;193;1107;11500.85
330;193;679;6934.35
3210;193;679;6934.35
330;193;609;6269.15
3320;193;609;6269.15
4319;193;609;6269.15
330;193;599;5260.73
837;193;599;5260.73
1317;193;599;5260.73
2009;193;580;5989.37
3090;193;580;5989.37
1317;193;580;5989.37
1317;193;534;5283.72
24;193;507;5706.78
330;193;507;5706.78
2350;193;507;5706.78
1355;193;507;5706.78
2822;193;507;5706.78
3320;193;507;5706.78
1317;193;502;5738.92
1317;193;478;5511.12
330;193;346;6640.63
3320;193;346;6640.63
330;193;340;6343.67
3320;193;340;6343.67
3000;193;302;6044.11
2222;193;302;6044.11
330;193;199;229.32
330;193;189;2123.37
5416;193;189;2123.37
330;193;184;3370.1
5416;193;184;3370.1
330;193;182;1327.86
5416;193;182;1327.86
330;193;178;2689.05
5416;193;178;2689.05
330;193;177;299.15
330;193;174;142.32
330;193;166;2209.79
5416;193;166;2209.79
330;193;160;1503.94
3090;193;160;1503.94
5416;193;160;1503.94
330;193;156;3345.35
3952;193;156;3345.35
5416;193;156;3345.35
330;193;146;507.17
3090;193;146;507.17
3320;193;146;507.17
4559;193;146;507.17
1317;193;146;507.17
5209;193;146;507.17
5416;193;146;507.17
330;193;143;560.35
330;193;135;1103.47
330;193;133;340.32
330;193;126;1562.19
330;193;121;911.33
5416;193;121;911.33
330;193;120;2027.68
3090;193;120;2027.68
5416;193;120;2027.68
330;193;117;1206.48
5416;193;117;1206.48
330;193;113;312.14
330;193;111;731.51
1317;193;111;731.51
5416;193;111;731.51
330;193;100;363.48
5416;193;100;363.48
330;193;90;2637.04
5416;193;90;2637.04
5416;193;87;3065.4
330;193;73;1288.22
3090;193;73;1288.22
5416;193;73;1288.22
330;193;61;250.36
330;193;56;1060.52
330;193;49;2688.98
5416;193;49;2688.98
330;193;45;1803.57
5416;193;45;1803.57
330;193;21;493.99
2835;193;16;4170.41
68;196;7277;192.99
68;196;5526;233.12
68;196;5511;3277.38
68;196;5463;160.84
2748;196;4237;535.8
1623;196;183;1218.18
330;196;178;1262.13
341;196;176;1103.64
1623;196;155;679.89
2354;196;155;679.89
3734;196;136;302.15
1623;196;132;1135.83
2354;196;132;1135.83
341;196;100;3099.55
502;196;100;3099.55
2354;196;72;193.89
1623;196;69;1089.42
2354;196;69;1089.42
2354;196;60;361.85
68;196;60;361.85
1623;196;49;1018.97
2354;196;49;1018.97
330;196;49;1018.97
2987;196;49;1018.97
502;196;49;1018.97
5416;196;49;1018.97
1623;196;37;596.2
2354;196;37;596.2
1623;196;32;849.94
2354;196;32;849.94
330;198;156;750.8
330;199;193;229.32
3856;200;7275;169.01
3856;200;156;341.89
11838;202;7255;188.8
11838;202;192;227.97
330;202;161;302.89
11838;202;161;302.89
330;202;146;767.68
330;202;111;536.72
11838;202;111;536.72
11838;202;106;147.61
11838;202;94;318.53
5399;202;94;318.53
794;209;1386;1353.26
21;209;1386;1353.26
794;209;1353;748.11
21;209;1353;748.11
794;209;1335;1002.21
794;209;210;165.34
794;210;6492;197.1
794;210;5555;479.45
794;210;5552;296.43
794;210;3998;320.8
794;210;3364;9103.64
794;210;2985;3331.95
794;210;2188;5068
2183;210;2188;5068
794;210;2177;2933.71
794;210;2170;3049.01
4259;210;2170;3049.01
4533;210;2074;3715.85
794;210;1701;2259.19
4951;210;1701;2259.19
794;210;1665;1088.36
794;210;1638;1109.74
4869;210;1638;1109.74
794;210;1613;1672.72
242;210;1606;1013.19
794;210;1555;961.65
596;210;1555;961.65
794;210;1524;1095.21
794;210;1399;1542.49
21;210;1399;1542.49
794;210;1386;1339.59
21;210;1386;1339.59
137;210;1382;1371.11
794;210;1382;1371.11
3090;210;1382;1371.11
130;210;1382;1371.11
21;210;1382;1371.11
794;210;1354;845.7
137;210;1353;769.44
794;210;1353;769.44
21;210;1353;769.44
794;210;1335;1016.52
21;210;1335;1016.52
794;210;1320;1388.57
794;210;1273;787.27
21;210;1273;787.27
794;210;1264;963.13
794;210;1229;723.4
2822;210;1229;723.4
794;210;1218;521.47
2822;210;1218;521.47
2439;210;1218;521.47
794;210;1212;376.98
794;210;1157;1012.79
3258;210;1157;1012.79
794;210;1128;2705.6
2143;210;1128;2705.6
794;210;1084;3187.6
794;210;1074;1050.16
4248;210;1074;1050.16
794;210;1044;2908.12
794;210;507;1668.83
1355;210;502;1629.99
2548;210;344;1606.73
794;210;340;1544.37
3320;210;340;1544.37
794;210;302;1583.26
794;210;287;624.63
4870;210;287;624.63
794;210;280;2582.7
794;210;253;3569.61
794;210;246;2747.02
794;210;243;567.82
794;210;240;480.55
794;210;239;1051.71
794;210;238;619.34
794;210;237;481.8
794;210;235;310.4
794;210;234;1034.84
794;210;233;321.65
794;210;231;364.26
794;210;230;459.75
794;210;225;217.62
794;210;224;418.23
794;210;222;462.55
794;210;221;307.86
794;210;220;409.45
794;210;211;1501.52
794;210;209;165.34
794;210;146;6275.1
794;211;243;935.53
794;211;216;439.82
794;216;239;575.56
794;216;237;1076.77
794;216;236;900.3
794;216;210;1558.13
794;220;1701;1870.39
794;220;1386;1394.59
21;220;1386;1394.59
794;220;1382;1420.61
794;220;1353;767.82
21;220;1353;767.82
794;220;1335;1015.7
794;220;231;767.57
794;220;210;409.45
794;221;1701;1991.4
794;221;1386;1426.42
21;221;1386;1426.42
794;221;1382;1454.24
794;221;1354;822.41
794;221;1353;805.35
21;221;1353;805.35
794;221;1335;1058.54
21;221;1335;1058.54
794;221;238;513.71
794;221;237;504.52
794;221;234;1135.79
794;221;231;655.69
794;221;210;307.86
794;222;210;462.55
794;224;238;300.37
794;224;210;418.23
794;225;210;217.62
794;230;1386;1556.14
21;230;1386;1556.14
794;230;1353;1097.86
21;230;1353;1097.86
794;230;1335;1311.84
794;230;210;459.75
794;231;5553;467.9
4533;231;2074;4038.64
794;231;1701;2623.22
4951;231;1701;2623.22
596;231;1555;1308.03
794;231;1399;1687.62
21;231;1399;1687.62
794;231;1386;1477.04
21;231;1386;1477.04
794;231;1382;1511
21;231;1382;1511
794;231;1353;1002.45
21;231;1353;1002.45
794;231;1335;1220.98
21;231;1335;1220.98
794;231;1273;906.1
21;231;1273;906.1
2822;231;1229;597.32
794;231;1218;673.07
2822;231;1218;673.07
2439;231;1218;673.07
794;231;1212;295.63
2822;231;1212;295.63
2439;231;1212;295.63
794;231;1074;685.92
4870;231;287;981.88
794;231;243;693.23
794;231;238;764.32
794;231;237;543.39
794;231;234;866.73
794;231;221;655.69
794;231;220;767.57
794;231;210;364.26
794;233;225;120.38
794;233;210;321.65
794;234;5554;727.27
794;234;243;704.89
794;234;239;273.9
794;234;231;866.73
794;234;221;1135.79
794;234;210;1034.84
794;235;1386;1573.31
21;235;1386;1573.31
794;235;1335;1216.82
794;235;210;310.4
794;236;243;285.13
794;236;216;900.3
794;237;231;543.39
794;237;221;504.52
794;237;216;1076.77
794;237;210;481.8
16150;238;502;2226.8
794;238;244;525.47
794;238;231;764.32
794;238;224;300.37
794;238;221;513.71
794;238;210;619.34
794;239;216;575.56
794;239;210;1051.71
794;240;210;480.55
794;243;244;592.1
794;243;236;285.13
794;243;234;704.89
794;243;231;693.23
794;243;210;567.82
794;244;243;592.1
794;244;238;525.47
3126;245;4059;3927.99
137;245;1382;4742.88
2220;245;1107;4021.71
17094;245;1084;2361.68
20976;245;1084;2361.68
10128;245;1044;1324.75
17094;245;1044;1324.75
16942;245;1044;1324.75
10128;245;970;1018.87
17094;245;970;1018.87
3857;245;970;1018.87
17094;245;897;853.23
5354;245;897;853.23
16415;245;897;853.23
20976;245;897;853.23
1750;245;891;757.8
1750;245;890;960.23
16942;245;886;1629.72
5354;245;886;1629.72
3857;245;886;1629.72
4305;245;886;1629.72
16942;245;883;1852.64
5354;245;883;1852.64
3857;245;883;1852.64
470;245;298;126.68
2220;245;298;126.68
2682;245;298;126.68
2220;245;280;792.45
4248;245;273;106.36
20976;245;273;106.36
2220;245;260;612.99
330;245;253;708.61
17094;245;253;708.61
2220;245;253;708.61
2682;245;253;708.61
16942;245;253;708.61
3320;245;253;708.61
1531;245;253;708.61
5209;245;253;708.61
2682;245;248;294.24
470;245;246;791.87
4951;246;1701;4339.24
137;246;1382;4093.31
2220;246;1107;4416.8
470;246;1084;1746.95
4248;246;1074;2416.72
470;246;1044;699.24
17094;246;1044;699.24
2220;246;1044;699.24
330;246;302;4320.51
3320;246;302;4320.51
1531;246;302;4320.51
5209;246;302;4320.51
470;246;298;751.96
2220;246;298;751.96
4870;246;287;2965.14
470;246;280;419.74
137;246;280;419.74
4248;246;280;419.74
2009;246;280;419.74
17094;246;280;419.74
2220;246;280;419.74
3090;246;280;419.74
470;246;253;831.89
330;246;253;831.89
2220;246;253;831.89
2682;246;253;831.89
3320;246;253;831.89
1531;246;253;831.89
5209;246;253;831.89
470;246;248;764.71
470;246;247;334.26
470;246;245;791.87
794;246;210;2747.02
470;247;253;657.38
470;247;246;334.26
4496;248;5556;199.99
16960;248;5556;199.99
17099;248;5556;199.99
153;248;4105;3665.16
3126;248;4059;4190.34
2009;248;3797;8221.1
2183;248;2188;6288.66
3490;248;2177;4829.29
4951;248;1701;4874.1
4869;248;1638;3797.86
596;248;1555;4207.82
2822;248;1229;3891.61
2143;248;1128;4282.72
2220;248;1107;4311.87
595;248;1084;2148.67
3126;248;1084;2148.67
20976;248;1084;2148.67
4248;248;1074;3180.84
595;248;1063;1129.73
2009;248;1063;1129.73
3126;248;1063;1129.73
20976;248;1063;1129.73
2220;248;1062;1173.81
20047;248;1059;1475.78
2220;248;1059;1475.78
3126;248;1059;1475.78
4305;248;813;4673.41
3090;248;580;5212.61
24;248;507;5099.83
1355;248;507;5099.83
3320;248;340;5007.1
2220;248;298;169.1
595;248;273;400.49
16960;248;273;400.49
20976;248;273;400.49
4292;248;273;400.49
20976;248;260;902.38
20047;248;253;417.89
2183;248;253;417.89
2682;248;253;417.89
3490;248;253;417.89
2143;248;253;417.89
17099;248;253;417.89
4305;248;253;417.89
4951;248;253;417.89
17099;248;252;194.72
16960;248;249;446.07
17099;248;249;446.07
470;248;246;764.71
2682;248;245;294.24
16960;249;248;446.07
17099;249;248;446.07
17099;252;248;194.72
2220;253;4162;1170.52
2682;253;4162;1170.52
3126;253;4059;4595.83
4951;253;1701;5133.95
1908;253;1386;4869.21
137;253;1382;4902.98
596;253;1382;4902.98
17094;253;1084;1819.57
2682;253;1084;1819.57
3126;253;1084;1819.57
4248;253;1074;3148.01
20047;253;1063;720.17
20047;253;1059;1088.82
2682;253;1044;921.35
16942;253;1044;921.35
2682;253;970;1574.17
2682;253;897;1518.68
330;253;302;5134.6
3320;253;302;5134.6
1531;253;302;5134.6
5209;253;302;5134.6
2220;253;298;581.93
2682;253;298;581.93
3320;253;298;581.93
1531;253;298;581.93
5209;253;298;581.93
4870;253;287;3796.41
2220;253;273;814.77
3490;253;273;814.77
16415;253;273;814.77
20976;253;273;814.77
20047;253;248;417.89
2183;253;248;417.89
2682;253;248;417.89
3490;253;248;417.89
2143;253;248;417.89
17099;253;248;417.89
4305;253;248;417.89
470;253;247;657.38
470;253;246;831.89
330;253;246;831.89
2220;253;246;831.89
2682;253;246;831.89
3320;253;246;831.89
1531;253;246;831.89
5209;253;246;831.89
17094;253;245;708.61
2220;253;245;708.61
16942;253;245;708.61
794;253;210;3569.61
20976;260;6972;411.36
20976;260;6730;398.08
137;260;1382;4469.91
2009;260;1382;4469.91
3090;260;1382;4469.91
2143;260;1128;3434.89
2220;260;1107;3462.29
2220;260;999;917.65
3320;260;891;605.35
1355;260;507;4773.99
3320;260;340;4563.33
2220;260;298;733.67
2220;260;280;744.47
20976;260;277;567.94
20976;260;276;489.19
137;260;275;445.14
2009;260;275;445.14
3090;260;275;445.14
20976;260;275;445.14
20976;260;273;511.39
20976;260;270;365.14
20976;260;267;310.8
20976;260;266;405.11
20976;260;264;283.51
20976;260;263;463.87
20976;260;262;350.79
20976;260;248;902.38
2220;260;245;612.99
20976;262;273;253.38
20976;262;260;350.79
20976;263;273;583.8
20976;263;260;463.87
2220;264;1107;3451.9
20976;264;273;468.62
20976;264;260;283.51
20976;266;260;405.11
20976;267;260;310.8
20976;268;273;699.15
20976;269;273;634.72
3490;270;2177;3649.72
4533;270;2072;3423.04
4521;270;1175;2622.55
2143;270;1128;3097.71
4951;270;999;707.77
20976;270;273;834.06
20976;270;260;365.14
20976;273;6972;296.81
20976;273;6730;448.22
3126;273;4059;3831.62
20976;273;3797;8444.03
2009;273;3682;9394.97
5209;273;3550;10468.4
2183;273;2188;5895.62
2222;273;2179;5807.27
3490;273;2177;4483.77
4259;273;2170;4392.91
4951;273;1701;4584.12
137;273;1382;4718.93
2822;273;1229;3830.51
4292;273;1165;3124.66
2143;273;1128;3931.19
2220;273;1107;3916.12
595;273;1084;2446.11
4248;273;1074;3184.25
595;273;1063;1512.4
20976;273;1059;1834.21
10128;273;1044;1401.52
2220;273;970;958.85
595;273;897;763.85
16415;273;897;763.85
10128;273;891;674.04
4305;273;813;4523.88
20976;273;813;4523.88
3090;273;580;5086.55
1355;273;507;5003.82
5347;273;507;5003.82
20976;273;507;5003.82
3320;273;340;4856.59
1531;273;340;4856.59
5209;273;340;4856.59
2220;273;298;232.91
3320;273;275;437.33
1531;273;275;437.33
5209;273;275;437.33
20976;273;275;437.33
20976;273;270;834.06
20976;273;269;634.72
20976;273;268;699.15
20976;273;264;468.62
20976;273;263;583.8
20976;273;262;253.38
20976;273;260;511.39
2220;273;253;814.77
3490;273;253;814.77
16415;273;253;814.77
20976;273;253;814.77
595;273;248;400.49
16960;273;248;400.49
596;273;248;400.49
20976;273;248;400.49
4292;273;248;400.49
3126;273;245;106.36
20976;273;245;106.36
3320;275;273;437.33
1531;275;273;437.33
5209;275;273;437.33
20976;275;273;437.33
137;275;260;445.14
2009;275;260;445.14
3090;275;260;445.14
20976;275;260;445.14
20976;276;260;489.19
20976;277;260;567.94
137;280;1382;3950.85
2009;280;1382;3950.85
3090;280;1382;3950.85
2220;280;1107;4020.8
4248;280;1074;2422.25
2220;280;999;1401.14
2220;280;260;744.47
470;280;246;419.74
137;280;246;419.74
4248;280;246;419.74
2009;280;246;419.74
17094;280;246;419.74
2220;280;246;419.74
3090;280;246;419.74
4951;280;246;419.74
2220;280;245;792.45
794;280;210;2582.7
4870;286;1665;1228.18
8745;286;1418;1628.99
8745;286;1386;1595.64
4870;286;1386;1595.64
3740;286;1382;1618.22
4513;286;1382;1618.22
4870;286;1354;928.88
4870;286;1353;976.25
8745;286;1335;1206.15
4870;286;1335;1206.15
4513;286;1157;408.95
5085;286;1157;408.95
4870;286;302;1756.89
3740;286;287;130.39
5085;286;287;130.39
32;287;5804;0
3258;287;5804;0
4870;287;5804;0
3258;287;5699;1161.63
4870;287;5699;1161.63
3258;287;5697;1371.07
4870;287;5697;1371.07
3258;287;5696;870.75
4870;287;4029;2931.04
2183;287;2188;4444.26
4870;287;2188;4444.26
3490;287;2177;2309.09
4870;287;2177;2309.09
4870;287;2176;3593.91
